#Wave		#Intensity
3363.692383	23300.771484
3362.887695	23566.523438
3362.083008	23460.935547
3361.278320	23310.476563
3360.472656	23656.908203
3359.666992	23700.982422
3358.862305	23709.134766
3358.056641	23735.234375
3357.250977	23534.000000
3356.444336	23512.269531
3355.638672	23460.642578
3354.833008	23388.103516
3354.026367	23608.527344
3353.219727	23512.076172
3352.414063	23571.044922
3351.607422	23564.261719
3350.799805	23688.919922
3349.993164	23401.363281
3349.186523	23591.705078
3348.378906	23799.900391
3347.572266	23652.773438
3346.764648	24090.722656
3345.957031	23376.564453
3345.149414	23471.269531
3344.341797	23580.861328
3343.533203	23741.125000
3342.725586	23588.181641
3341.916992	23420.375000
3341.109375	23634.253906
3340.300781	23585.734375
3339.492188	23498.482422
3338.683594	23810.583984
3337.874023	23431.324219
3337.065430	23454.363281
3336.255859	23665.046875
3335.447266	23759.515625
3334.637695	23478.769531
3333.828125	23659.574219
3333.018555	23867.109375
3332.208984	23577.550781
3331.399414	23523.166016
3330.588867	23468.800781
3329.778320	23729.777344
3328.968750	23922.259766
3328.158203	23775.664063
3327.347656	23528.023438
3326.537109	23655.041016
3325.726563	23695.816406
3324.915039	23787.103516
3324.104492	23922.929688
3323.292969	23722.994141
3322.481445	23434.009766
3321.669922	23442.117188
3320.858398	23714.505859
3320.046875	23523.638672
3319.235352	23534.693359
3318.422852	23893.009766
3317.611328	23628.013672
3316.798828	23650.914063
3315.986328	23528.439453
3315.173828	23720.417969
3314.361328	23538.656250
3313.548828	23525.970703
3312.735352	23682.277344
3311.922852	23515.429688
3311.109375	23624.265625
3310.295898	23608.609375
3309.482422	23859.609375
3308.668945	23855.767578
3307.855469	23730.488281
3307.041992	23362.416016
3306.227539	23263.904297
3305.414063	23656.857422
3304.599609	23815.845703
3303.785156	23738.021484
3302.970703	23367.283203
3302.156250	23659.373047
3301.341797	23481.037109
3300.526367	23441.763672
3299.711914	23503.044922
3298.896484	23644.134766
3298.081055	23894.554688
3297.265625	23710.410156
3296.450195	23765.695313
3295.634766	23599.359375
3294.818359	23468.525391
3294.002930	23887.134766
3293.186523	23561.378906
3292.371094	23347.933594
3291.554688	23807.691406
3290.738281	23759.578125
3289.921875	23690.820313
3289.104492	23627.986328
3288.288086	23541.568359
3287.470703	23166.080078
3286.654297	23920.369141
3285.836914	23506.601563
3285.019531	23741.648438
3284.202148	23451.861328
3283.383789	23515.878906
3282.566406	23765.542969
3281.748047	23419.904297
3280.930664	23407.292969
3280.112305	23612.666016
3279.293945	23823.863281
3278.475586	23593.281250
3277.657227	23969.291016
3276.838867	23612.173828
3276.019531	23611.314453
3275.201172	23613.396484
3274.381836	23071.138672
3273.562500	23491.054688
3272.743164	23772.587891
3271.923828	23786.404297
3271.104492	23841.380859
3270.284180	23755.220703
3269.464844	23727.876953
3268.644531	23541.833984
3267.824219	23840.714844
3267.003906	23601.826172
3266.183594	23885.912109
3265.363281	23738.142578
3264.542969	23860.595703
3263.721680	23501.468750
3262.900391	23620.984375
3262.080078	23605.437500
3261.258789	23906.853516
3260.437500	23952.884766
3259.616211	23752.457031
3258.793945	23810.230469
3257.972656	23304.867188
3257.150391	23934.519531
3256.329102	23549.507813
3255.506836	23961.984375
3254.684570	23495.023438
3253.862305	23596.736328
3253.039063	23683.767578
3252.216797	23794.205078
3251.394531	23778.654297
3250.571289	23713.322266
3249.748047	23946.683594
3248.924805	23614.919922
3248.101563	23675.515625
3247.278320	23569.263672
3246.455078	24013.187500
3245.630859	23851.324219
3244.807617	23557.871094
3243.983398	23799.763672
3243.159180	23608.767578
3242.334961	23373.970703
3241.510742	23829.189453
3240.686523	24199.492188
3239.861328	23765.982422
3239.037109	23399.816406
3238.211914	23679.439453
3237.386719	23859.654297
3236.561523	23741.902344
3235.736328	23729.316406
3234.911133	23389.726563
3234.084961	23531.917969
3233.259766	23726.601563
3232.433594	23711.105469
3231.607422	23739.378906
3230.781250	23983.527344
3229.955078	23988.414063
3229.128906	23762.900391
3228.302734	23791.144531
3227.475586	23635.707031
3226.649414	23821.371094
3225.822266	23829.189453
3224.995117	23700.044922
3224.167969	23739.929688
3223.340820	23846.800781
3222.513672	23554.605469
3221.685547	23585.753906
3220.858398	23710.068359
3220.030273	23394.744141
3219.202148	23568.529297
3218.374023	23750.990234
3217.545898	23834.457031
3216.717773	23711.330078
3215.889648	23791.865234
3215.060547	23686.236328
3214.231445	23801.644531
3213.403320	23701.859375
3212.574219	23779.435547
3211.745117	23720.378906
3210.915039	23667.150391
3210.085938	23520.960938
3209.256836	23740.865234
3208.426758	23461.093750
3207.596680	23448.597656
3206.766602	23961.683594
3205.936523	23560.072266
3205.106445	23292.119141
3204.276367	23642.449219
3203.446289	23748.908203
3202.615234	23568.093750
3201.784180	23668.728516
3200.953125	23441.576172
3200.122070	23629.197266
3199.291016	23402.123047
3198.459961	23720.146484
3197.628906	23585.884766
3196.796875	23579.183594
3195.964844	23334.875000
3195.133789	23997.468750
3194.301758	23498.257813
3193.469727	23604.527344
3192.636719	23696.283203
3191.804688	23828.542969
3190.972656	23193.621094
3190.139648	23745.603516
3189.306641	23709.941406
3188.473633	23642.462891
3187.640625	23690.724609
3186.807617	23409.220703
3185.974609	23590.539063
3185.140625	23708.181641
3184.307617	23796.875000
3183.473633	23344.984375
3182.639648	23659.140625
3181.805664	23190.080078
3180.971680	23839.312500
3180.137695	23780.582031
3179.302734	23479.248047
3178.468750	23798.902344
3177.633789	23592.947266
3176.798828	23583.367188
3175.963867	23455.445313
3175.128906	23679.658203
3174.293945	23372.857422
3173.458984	23628.744141
3172.623047	23740.318359
3171.787109	23534.597656
3170.952148	23574.058594
3170.116211	23688.466797
3169.280273	23468.441406
3168.443359	23680.826172
3167.607422	23204.388672
3166.770508	23405.222656
3165.934570	23859.507813
3165.097656	23518.650391
3164.260742	23635.814453
3163.423828	23381.486328
3162.586914	23308.619141
3161.750000	23365.308594
3160.912109	23704.033203
3160.075195	23881.500000
3159.237305	23457.582031
3158.399414	23448.044922
3157.561523	23789.410156
3156.723633	23607.275391
3155.885742	23606.341797
3155.046875	23605.408203
3154.208984	23495.248047
3153.370117	23229.931641
3152.531250	23493.416016
3151.692383	23492.498047
3150.853516	23764.470703
3150.014648	23703.195313
3149.174805	23328.935547
3148.335938	23709.904297
3147.496094	23579.769531
3146.656250	23667.812500
3145.816406	23724.257813
3144.976563	23608.527344
3144.136719	23538.736328
3143.296875	23552.148438
3142.456055	23273.029297
3141.616211	23834.160156
3140.775391	23618.158203
3139.934570	23554.150391
3139.093750	23690.787109
3138.252930	23807.318359
3137.411133	23757.634766
3136.570313	24088.966797
3135.728516	23744.240234
3134.886719	23814.865234
3134.044922	23487.472656
3133.203125	23417.837891
3132.361328	23814.789063
3131.519531	23816.669922
3130.677734	23669.753906
3129.834961	24006.390625
3128.992188	23464.740234
3128.149414	23552.476563
3127.306641	23685.935547
3126.463867	23836.505859
3125.621094	23678.291016
3124.777344	23697.333984
3123.934570	23316.289063
3123.090820	24149.708984
3122.247070	23723.001953
3121.403320	23836.283203
3120.559570	23572.550781
3119.715820	23480.226563
3118.872070	23616.332031
3118.027344	23818.044922
3117.182617	23680.060547
3116.338867	23607.751953
3115.494141	23795.101563
3114.648438	23734.207031
3113.803711	23947.142578
3112.958984	23566.847656
3112.113281	23768.335938
3111.268555	23650.466797
3110.422852	23703.656250
